date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,002407,12.0,11.86,12.01,11.71,157427.0,189041618.07,2.5,-1.17,-0.14,1.46
2025-07-02,002407,11.86,11.91,11.92,11.74,144861.0,174279551.25,1.52,0.42,0.05,1.34
2025-07-03,002407,11.91,12.03,12.05,11.8,169818.0,206268154.7,2.1,1.01,0.12,1.57
2025-07-04,002407,12.03,11.85,12.03,11.81,152445.0,183910717.42,1.83,-1.5,-0.18,1.41
2025-07-07,002407,11.9,11.86,11.91,11.8,112579.0,135584711.6,0.93,0.08,0.01,1.04
2025-07-08,002407,11.9,12.11,12.17,11.86,212193.0,259663471.91,2.61,2.11,0.25,1.96
2025-07-09,002407,12.16,12.06,12.25,12.02,162451.0,196760417.73,1.9,-0.41,-0.05,1.5
2025-07-10,002407,12.09,12.17,12.3,12.04,181867.0,221242355.16,2.16,0.91,0.11,1.68
2025-07-11,002407,12.22,12.17,12.26,12.11,168724.0,205629130.04,1.23,0.0,0.0,1.56
2025-07-14,002407,12.25,12.21,12.38,12.15,162867.0,199417144.5,1.89,0.33,0.04,1.51
2025-07-15,002407,12.21,12.01,12.24,11.98,168577.0,203461118.87,2.13,-1.64,-0.2,1.56
2025-07-16,002407,12.01,11.92,12.05,11.89,119082.0,142399963.4,1.33,-0.75,-0.09,1.1
2025-07-17,002407,11.96,12.17,12.17,11.91,165901.0,199805820.3,2.18,2.1,0.25,1.54
2025-07-18,002407,12.23,12.43,12.79,12.19,442317.0,551267948.54,4.93,2.14,0.26,4.09
2025-07-21,002407,12.56,12.5,12.6,12.4,241341.0,301427833.96,1.61,0.56,0.07,2.23
2025-07-22,002407,12.54,12.64,12.7,12.44,294135.0,369931716.53,2.08,1.12,0.14,2.72
2025-07-23,002407,12.64,12.45,12.72,12.44,232714.0,292750540.12,2.22,-1.5,-0.19,2.15
2025-07-24,002407,12.43,12.94,13.0,12.39,539524.0,690984871.22,4.9,3.94,0.49,4.99
2025-07-25,002407,12.97,12.93,13.24,12.9,420213.0,547968460.17,2.63,-0.08,-0.01,3.89
2025-07-28,002407,12.9,12.97,13.14,12.68,295409.0,382089187.49,3.56,0.31,0.04,2.73
2025-07-29,002407,13.0,12.9,13.03,12.79,224384.0,289071026.32,1.85,-0.54,-0.07,2.08
2025-07-30,002407,12.92,12.74,12.97,12.66,209923.0,269010954.4,2.4,-1.24,-0.16,1.94
2025-07-31,002407,12.78,12.42,12.81,12.35,252682.0,316778376.73,3.61,-2.51,-0.32,2.34
2025-08-01,002407,12.5,12.45,12.63,12.42,157197.0,196410878.0,1.69,0.24,0.03,1.45
2025-08-04,002407,12.45,12.41,12.45,12.32,144729.0,179053173.8,1.04,-0.32,-0.04,1.34
2025-08-05,002407,12.49,12.44,12.6,12.39,194720.0,242676859.6,1.69,0.24,0.03,1.8
2025-08-06,002407,12.47,12.67,12.69,12.38,253495.0,318635927.51,2.49,1.85,0.23,2.35
2025-08-07,002407,12.63,12.49,12.69,12.42,220883.0,276588617.33,2.13,-1.42,-0.18,2.04
2025-08-08,002407,12.5,12.44,12.58,12.4,191479.0,239143035.69,1.44,-0.4,-0.05,1.77
2025-08-11,002407,12.73,12.84,12.85,12.58,421203.0,536876101.93,2.17,3.22,0.4,3.9
2025-08-12,002407,12.81,12.72,12.82,12.57,261972.0,332070565.52,1.95,-0.93,-0.12,2.42
2025-08-13,002407,12.7,12.76,12.83,12.65,232640.0,296369872.57,1.42,0.31,0.04,2.15
2025-08-14,002407,12.84,12.51,12.88,12.45,270455.0,342392909.74,3.37,-1.96,-0.25,2.5
